,id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
56,238615,tt2140379,2.578919,26000000,30523226,Self/less,Ryan Reynolds|Ben Kingsley|Natalie Martinez|Matthew Goode|Michelle Dockery,http://selflessmovie.tumblr.com/,Tarsem Singh,God Created Man. Man Created Immortality.,lie|immortality|terminal illness|laboratory|cancer,An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.,116,Science Fiction|Mystery|Thriller,Endgame Entertainment|Ram Bergman Productions,7/10/15,719,6.2,2015,23919989.475204602,28081355.564203497
57,210860,tt3045616,2.575711,60000000,30418560,Mortdecai,Johnny Depp|Gwyneth Paltrow|Ewan McGregor|Paul Bettany|Olivia Munn,http://mortdecaithemovie.com/,David Koepp,Sophistication Has a Name.,based on novel|painting|debt|art dealer|stolen painting,"Art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.",106,Comedy|Adventure,Lionsgate|Mad Chance|OddLot Entertainment|Huayi Brothers Media,1/21/15,696,5.3,2015,55199975.71201059,27985062.8865723
59,201088,tt2717822,2.5507470000000003,70000000,17752940,Blackhat,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,http://www.legendary.com/film/blackhat/,Michael Mann,We are no longer in control.,terrorist|technology|anti hero|hacker|computer virus,A man is released from prison to help American and Chinese authorities pursue a mysterious cyber criminal. The dangerous search leads them from Chicago to Hong Kong.,133,Mystery|Crime|Action|Thriller|Drama,Universal Pictures|Forward Pass|Legendary Pictures,1/13/15,584,5.0,2015,64399971.6640124,16332697.613613
61,166424,tt1502712,2.4870419999999998,120000001,167977596,Fantastic Four,Miles Teller|Kate Mara|Michael B. Jordan|Jamie Bell|Toby Kebbell,http://www.fantasticfourmovie.com/,Josh Trank,Change is coming.,teleportation|transformation|telekinesis|portal|marvel comic,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.",100,Action|Adventure|Science Fiction,Twentieth Century Fox Film Corporation|Marv Films|Marvel Entertainment|Constantin Film.|Moving Picture Company (MPC),8/5/15,1565,4.4,2015,110399952.34402,154539320.322699
62,310131,tt4263482,2.46449,3500000,40423945,The Witch,Anya Taylor-Joy|Ralph Ineson|Kate Dickie|Harvey Scrimshaw|Ellie Grainger,http://a24films.com/films/witch/,Robert Eggers,Evil takes many forms.,witch|new england|17th century,"New England in the 1630s: William and Katherine lead a devout Christian life with five children, homesteading on the edge of an impassable wilderness. When their newborn son vanishes and crops fail, the family turns on one another. Beyond their worst fears, a supernatural evil lurks in the nearby wood.",92,Mystery|Horror,Parts and Labor|RT Features|Rooks Nest Entertainment|Maiden Voyage Pictures|Pulse Films,3/24/15,700,5.8,2015,3219998.58320062,37190013.0363942
63,238713,tt3079380,2.404473,65000000,235666219,Spy,Melissa McCarthy|Jason Statham|Rose Byrne|Miranda Hart|Bobby Cannavale,http://www.foxmovies.com/movies/spy,Paul Feig,One of the guys. One of the Spies.,spy|cia|undercover|arms dealer|disaster,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",120,Action|Comedy|Crime,Twentieth Century Fox Film Corporation|Chernin Entertainment|Feigco Entertainment,5/6/15,1840,6.9,2015,59799973.6880115,216812826.082356
64,256591,tt2381941,2.395366,50100000,153962963,Focus,Will Smith|Margot Robbie|Rodrigo Santoro|Robert Taylor|Gerald McRaney,http://focusmovie.com/,Glenn Ficarra|John Requa,Never Drop The Con.,seduction|con man|femme fatale|deception|con artist,"A veteran grifter takes a young, attractive woman under his wing, but things get complicated when they become romantically involved.",105,Romance|Comedy|Crime|Drama,Kramer & Sigman Films|RatPac-Dune Entertainment|Zaftig Films,2/25/15,1831,6.7,2015,46091979.7195289,141645863.63582
65,249070,tt2679042,2.354654,35000000,82347656,Hitman: Agent 47,Rupert Friend|Zachary Quinto|Hannah Ware|Emilio Rivera|Rolf Kanies,http://www.foxmovies.com/movies/hitman-agent-47,Aleksander Bach,Your Number is Up.,assassin|secret identity|intelligence|hitman|execution,An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.,96,Action|Crime|Thriller,Twentieth Century Fox Film Corporation|Fox International Productions|Infinite Frameworks Studios|TSG Entertainment,8/20/15,820,5.5,2015,32199985.8320062,75759810.18568349
66,205775,tt1390411,2.345821,100000000,93820758,In the Heart of the Sea,Chris Hemsworth|Benjamin Walker|Cillian Murphy|Brendan Gleeson|Ben Whishaw,http://www.intheheartoftheseamovie.com/,Ron Howard,Based on the incredible true story that inspired Moby Dick,suicide|ocean|sea|hunger|shipwreck,"In the winter of 1820, the New England whaling ship Essex was assaulted by something no one could believe: a whale of mammoth size and will, and an almost human sense of vengeance.  The real-life maritime disaster would inspire Herman Melvilleâ€™s Moby Dick.Â  But that told only half the story.Â  â€œHeart of the Seaâ€ reveals the encounterâ€™s harrowing aftermath, as the shipâ€™s surviving crew is pushed to their limits and forced to do the unthinkable to stay alive.Â  Braving storms, starvation, panic and despair, the men will call into question their deepest beliefs, from the value of their lives to the morality of their trade, as their captain searches for direction on the open sea and his first mate still seeks to bring the great whale down.",122,Thriller|Drama|Adventure|Action|History,Imagine Entertainment|Spring Creek Productions|Warner Bros.|Roth Films|K. JAM Media,11/20/15,805,6.4,2015,91999959.5200178,86315059.3813738
67,334074,tt3247714,2.331636,20000000,0,Survivor,Pierce Brosnan|Milla Jovovich|Dylan McDermott|Angela Bassett|Robert Forster,http://survivormovie.com/,James McTeigue,His Next Target is Now Hunting Him,new year's eve|fire|showdown|terrorist|embassy,"A Foreign Service Officer in London tries to prevent a terrorist attack set to hit New York, but is forced to go on the run when she is framed for crimes she did not commit.",96,Crime|Thriller|Action,Nu Image Films|Winkler Films|Millennium Films|Survivor Productions,5/21/15,280,5.4,2015,18399991.9040035,0.0
68,312221,tt3076658,2.3315669999999997,35000000,137935567,Creed,Michael B. Jordan|Sylvester Stallone|Graham McTavish|Tessa Thompson|Phylicia RashÄd,http://creedthemovie.com/,Ryan Coogler,Your legacy is more than a name,underdog|sport|spin off|underground fighting|motivational speaker,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",133,Drama,New Line Cinema|Warner Bros.|Metro-Goldwyn-Mayer (MGM)|Chartoff-Winkler Productions,11/25/15,1171,7.3,2015,32199985.8320062,126900665.803707
71,276907,tt3569230,2.28135,25000000,42972994,Legend,Tom Hardy|Emily Browning|Christopher Eccleston|David Thewlis|Taron Egerton,https://www.uphe.com/movies/legend-2015,Brian Helgeland,"Love, fight, live, rule like a legend.",biography|based on true story|gangster|twins,"Suave, charming and volatile, Reggie Kray and his unstable twin brother Ronnie start to leave their mark on the London underworld in the 1960s. Using violence to get what they want, the siblings orchestrate robberies and murders while running nightclubs and protection rackets. With police Detective Leonard ""Nipper"" Read hot on their heels, the brothers continue their rapid rise to power and achieve tabloid notoriety.",131,Crime|Thriller,Working Title Films|Cross Creek Pictures|Anton Capital Entertainment (ACE),9/9/15,619,6.7,2015,22999989.8800044,39535137.0845396
75,308369,tt2582496,2.141506,0,0,Me and Earl and the Dying Girl,Thomas Mann|RJ Cyler|Olivia Cooke|Connie Britton|Nick Offerman,http://www.foxsearchlight.com/meandearlandthedyinggirl/,Alfonso Gomez-Rejon,A Little Friendship Never Killed Anyone.,tattoo|high school|leukemia|friends|parody,"Greg is coasting through senior year of high school as anonymously as possible, avoiding social interactions like the plague while secretly making spirited, bizarre films with Earl, his only friend. But both his anonymity and friendship threaten to unravel when his mother forces him to befriend a classmate with leukemia.",105,Comedy|Drama,Indian Paintbrush,6/12/15,569,7.7,2015,0.0,0.0
76,227973,tt2452042,2.140199,99000000,246233113,The Peanuts Movie,Noah Schnapp|Bill Melendez|Venus Schultheis|Hadley Belle Miller|Madisyn Shipman,http://www.peanutsmovie.com/,Steve Martino,The story of an underdog. And his dog.,based on comic strip|family|3d|charlie brown|snoopy,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest back home.",88,Adventure|Animation|Comedy|Family,Blue Sky Studios|Twentieth Century Fox Animation|Feigco Entertainment,11/5/15,414,6.4,2015,91079959.92481759,226534364.284879
77,321741,tt3322364,2.121884,35000000,48623572,Concussion,Will Smith|Bitsie Tulloch|Gugu Mbatha-Raw|Alec Baldwin|Matthew Willig,http://www.sonypictures.com/movies/concussion/,Peter Landesman,Even Legends Need a Hero,american football|biography|professional sports|sports injury|nfl,"A dramatic thriller based on the incredible true David vs. Goliath story of American immigrant Dr. Bennet Omalu, the brilliant forensic neuropathologist who made the first discovery of CTE, a football-related brain trauma, in a pro player and fought for the truth to be known. Omalu's emotional quest puts him at dangerous odds with one of the most powerful institutions in the world.",123,Drama,Village Roadshow Pictures|Scott Free Productions|LStar Capital|The Cantillon Company|The Shuman Company,11/12/15,500,6.9,2015,32199985.8320062,44733666.5571867
78,296100,tt3530002,2.096273,25000000,52395996,The Night Before,Joseph Gordon-Levitt|Seth Rogen|Anthony Mackie|Lizzy Caplan|Jillian Bell,https://www.facebook.com/NightBeforeMovie,Jonathan Levine,"Their past, present and future. All in one night.",male friendship|new york city|drug|christmas eve|childhood friend,"In New York City for their annual tradition of Christmas Eve debauchery, three lifelong best friends set out to find the Holy Grail of Christmas parties since their yearly reunion might be coming to an end.",100,Comedy,Sony Pictures|Point Grey Pictures|Good Universe,11/20/15,363,6.1,2015,22999989.8800044,48204295.110110104
79,263472,tt3605418,2.0809349999999998,2500000,5214043,Knock Knock,Keanu Reeves|Lorenza Izzo|Ana de Armas|Aaron Burns|Colleen Camp,http://knockknockmovie.tumblr.com/,Eli Roth,One night can cost you everything.,female nudity|sex|disc jockey|infidelity|rain,"When a devoted husband and father is left home alone for the weekend, two stranded young women unexpectedly knock on his door for help. What starts out as a kind gesture results in a dangerous seduction and a deadly game of cat and mouse.",99,Drama|Horror|Thriller,Universum Film (UFA)|Dragonfly Entertainment|Black Bear Pictures|Square One Entertainment|Sobras International Pictures,6/26/15,473,4.8,2015,2299998.98800044,4796917.44935632
82,333348,tt2279339,2.055572,17000000,24000000,Love the Coopers,Steve Martin|Diane Keaton|John Goodman|Alan Arkin|Olivia Wilde,http://www.cbsfilms.com/love-the-coopers/,Jessie Nelson,"Christmas means comfort, joy and chaos.",big family|family relationships|family|woman director|christmas,"When four generations of the Cooper clan come together for their annual Christmas Eve celebration, a series of unexpected visitors and unlikely events turn the night upside down, leading them all toward a surprising rediscovery of family bonds and the spirit of the holiday.",107,Family|Comedy,Imagine Entertainment|Groundswell Productions|CBS Films,11/12/15,111,5.3,2015,15639993.118403,22079990.2848042
83,285783,tt3488710,2.049886,35000000,61181942,The Walk,Joseph Gordon-Levitt|Ben Kingsley|Charlotte Le Bon|Ben Schwartz|James Badge Dale,http://www.sonypictures.com/movies/thewalk/,Robert Zemeckis,Dream High.,1970s|skyscraper|based on true story|tightrope|planning,The story of French high-wire artist Philippe Petit's attempt to cross the Twin Towers of the World Trade Center in 1974.,123,Adventure|Drama|Thriller,TriStar Pictures|Sony Pictures Entertainment|ImageMovers,9/30/15,706,6.8,2015,32199985.8320062,56287361.873560704
84,290764,tt2401097,2.0266509999999998,11000000,1863315,Tracers,Marie Avgeropoulos|Taylor Lautner|Adam Rayner|Rafi Gavron|Sam Medina,http://www.unlimited-movie.com/,Daniel Benmayor,It's not a crime if they can't catch you.,chinese mafia|parkour|new york city|loan shark|young adult,"Wanted by the mafia, a New York City bike messenger escapes into the world of parkour after meeting a beautiful stranger.",94,Action|Crime|Drama,Temple Hill Entertainment|Senator Film|Freerunning|Melbarken|Saban Films,1/15/15,326,5.9,2015,10119995.5472019,1714249.04573042
87,287424,tt1881002,1.9800389999999999,4000000,187112,Maggie,Arnold Schwarzenegger|Abigail Breslin|Joely Richardson|Laura Cayouette|J.D. Evermore,http://www.maggiethefilm.com/,Henry Hobson,Don't Get Bitten,post-apocalyptic|dystopia|zombies,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",95,Horror,Lionsgate|Grindstone Entertainment Group|Silver Reel|Sly Predator|Matt Baer Films,5/8/15,384,5.1,2015,3679998.38080071,172142.964257095
